date,day_strain,elevated_hr,low_hrv,high_strain_flag,poor_sleep,short_sleep,sleep_debt_flag,any_anomaly,ml_score,ml_flag,ml_top_feats,ml_score_pct
2025-07-11,18.2,False,False,True,False,False,False,True,0.1380189369200876,True,day_strain (|z|≈2.4),52.77812979974558
2025-07-13,7.1,False,False,False,False,False,False,False,0.003925548567991433,False,day_strain (|z|≈0.4),12.859884180053054
2025-07-14,10.8,False,False,False,False,False,False,False,0.005440347522657096,False,day_strain (|z|≈0.5),13.310824509624137
2025-07-15,5.1,False,False,False,False,False,False,False,0.00405888329484827,False,day_strain (|z|≈1.0),12.899576579817987
2025-07-18,0.5,False,False,False,False,False,False,False,0.2842499328203084,True,day_strain (|z|≈2.1),96.30961843832031
2025-07-20,16.8,False,False,True,False,False,False,True,0.11157607624754673,False,day_strain (|z|≈2.0),44.90635759542053
2025-07-21,4.1,False,False,False,False,False,False,False,0.0792166674635173,False,day_strain (|z|≈1.2),35.273288852633925
2025-07-22,14.3,False,False,True,False,False,False,True,0.04907708711925496,False,day_strain (|z|≈1.4),26.301040587136853
2025-07-23,15.8,False,False,True,False,False,False,True,0.08488330556234613,False,day_strain (|z|≈1.8),36.96018970767837
2025-07-24,19.1,False,False,True,False,False,False,True,0.21039881347649814,True,day_strain (|z|≈2.6),74.32488706950215
2025-07-25,8.65,False,False,False,False,False,False,False,-0.013667370161890902,False,day_strain (|z|≈0.1),7.622650192179453
2025-07-27,,False,False,False,False,False,False,False,-0.020094904473375808,False,,5.709238229606394
