Date,resting_hr,hrv_ms,day_strain,sleep_efficiency_pct,asleep_min,sleep_debt_min,DateTS,resting_hr_mean,resting_hr_std,resting_hr_z,day_strain_mean,day_strain_std,day_strain_z,sleep_debt_min_mean,sleep_debt_min_std,sleep_debt_min_z,hrv_ms_mean,hrv_ms_std,hrv_ms_z,sleep_efficiency_pct_mean,sleep_efficiency_pct_std,sleep_efficiency_pct_z,asleep_min_mean,asleep_min_std,asleep_min_z,resting_hr_anomaly,day_strain_anomaly,sleep_debt_min_anomaly,hrv_ms_anomaly,sleep_efficiency_pct_anomaly,asleep_min_anomaly,any_anomaly
2024-04-26,54.0,67.0,6.0,95.0,163.0,126.0,2024-04-26,60.333333333333336,11.77310751696681,-0.5379491628872033,7.707142857142857,1.938462628640895,-0.8806684389576177,108.5,26.555457211132865,0.6589982563984423,70.33333333333333,23.746132061428266,-0.14037373854025628,91.35714285714286,3.0786396310744593,1.183268449508579,301.2142857142857,111.10644831486113,-1.243980775288618,False,False,False,False,False,False,False
2024-04-26,54.0,67.0,6.0,92.0,316.0,101.0,2024-04-26,60.25,11.817744747162664,-0.5288657128510557,7.457142857142857,1.915007244699809,-0.7609072295552985,111.07142857142857,23.59747146074469,-0.4268011760574764,68.16666666666667,22.65084117777108,-0.05150654924955309,91.35714285714286,3.0786396310744593,0.20881207932504225,293.85714285714283,105.99989633003457,0.20889508300946416,False,False,False,False,False,False,False
2024-04-28,56.0,87.0,11.8,92.0,383.0,69.0,2024-04-28,60.333333333333336,11.780826744667733,-0.36782930665665714,7.364285714285714,1.6307653431427873,2.720019961404038,110.64285714285714,24.3456113336427,-1.7104872238435733,68.91666666666667,23.149546759094854,0.7811528027532054,91.78571428571429,2.6654072117400593,0.08039511311512357,295.14285714285717,107.03332129823835,0.8208391722455955,False,True,False,False,False,False,True
2024-04-28,56.0,87.0,11.8,92.0,326.0,126.0,2024-04-28,57.916666666666664,8.877533782566292,-0.21590080236367173,7.621428571428572,2.0119560216284653,2.076870161997536,110.57142857142857,24.295343921495267,0.6350423142156479,73.83333333333333,19.673855902202003,0.66924687931627,92.28571428571429,1.815682598006497,-0.1573591584938842,308.7142857142857,96.86503582219545,0.17845153453970503,False,True,False,False,False,False,True
2024-04-28,57.0,66.0,13.5,92.0,383.0,69.0,2024-04-28,55.583333333333336,2.503028468705699,0.5659810443143757,8.0,2.5546337988357264,2.1529504551715486,108.92857142857143,26.339395138532264,-1.5159259056089474,77.0,13.810404509907535,-0.796500927406481,92.57142857142857,1.342459609149613,-0.42565792485223697,319.92857142857144,95.63268212337205,0.6595175119114879,False,True,False,False,False,False,True
2024-04-28,57.0,66.0,13.5,92.0,326.0,126.0,2024-04-28,55.75,2.5271255679849625,0.4946331182888962,8.321428571428571,2.943618540145805,1.7592535710537145,108.85714285714286,26.287923939614288,0.6521190940081771,73.91666666666667,11.397434586410993,-0.694600754814211,92.57142857142857,1.342459609149613,-0.42565792485223697,316.0,94.04745119844084,0.10632930369266386,False,False,False,False,False,False,False
2024-04-30,58.0,76.0,13.3,95.0,408.0,114.0,2024-04-30,56.25,2.3011854652448656,0.760477600102426,8.857142857142858,3.1262448070179345,1.4211481880381274,113.21428571428571,20.80006868120531,0.037774600543711366,72.33333333333333,9.3354975845703,0.39276606666654107,92.85714285714286,1.4064216928156033,1.5236235005499805,334.2142857142857,84.23152942604433,0.8759868755618224,False,False,False,False,False,False,False
2024-05-01,57.0,76.0,6.9,90.0,367.0,122.0,2024-05-01,56.083333333333336,2.151461800448142,0.42606690319843277,8.9,3.0924225007390134,-0.6467421574904623,112.85714285714286,20.586990450869127,0.4441084851463149,74.0,7.816067367347307,0.25588315785957455,92.78571428571429,1.5281246137554243,-1.8229627745268058,335.5,84.61110129018817,0.37229157308761873,False,False,False,False,False,False,False
2024-05-02,60.0,92.0,,90.0,408.0,122.0,2024-05-02,56.166666666666664,2.2896340848318806,1.6742122065390215,9.107692307692307,3.1154083569845605,,112.78571428571429,20.550794749477834,0.4483663929600499,75.91666666666667,9.179605193860649,1.7520724468727606,92.64285714285714,1.69193302545866,-1.562034136747639,340.85714285714283,86.78696919456307,0.7736513645537406,False,False,False,False,False,False,False
2024-05-03,,,0.0,,,,2024-05-03,55.90909090909091,2.2115399817567716,,8.63076923076923,3.958195004330598,-2.1804810579889176,111.6923076923077,20.961808984375295,,76.54545454545455,9.352685564731082,,92.53846153846153,1.7134460703208019,,333.2307692307692,85.30841483127949,,False,False,False,False,False,False,False
2024-10-08,52.0,96.0,6.3,93.0,408.0,0.0,2024-10-08,55.81818181818182,2.3587361793206156,-1.6187405152201324,8.584615384615384,3.983475482926553,-0.5735231444017671,102.23076923076923,37.03186431114393,-2.7606163268427486,78.0909090909091,11.049475512028186,1.6208091406325587,92.61538461538461,1.7097008285303261,0.2249606353329112,339.0,87.79141947441877,0.7859538029238229,False,False,False,False,False,False,False
2024-10-08,,,4.5,93.0,408.0,0.0,2024-10-08,56.1,2.2827858224351054,,8.4,4.121286206998977,-0.9463065179450103,92.46153846153847,45.69211344170055,-2.0235776263558467,78.0,11.642832797715393,,92.53846153846153,1.6641005886757965,0.27735009811259964,336.53846153846155,85.13187356939774,0.8394216580148972,False,False,False,False,False,False,False
2024-10-09,52.0,86.0,9.1,90.0,382.0,47.0,2024-10-09,55.72727272727273,2.4936282437808304,-1.494718684137716,8.5,4.121286206998977,0.1455856181453861,86.38461538461539,46.11134795531802,-0.8541198019797459,78.72727272727273,11.305670339178615,0.6432813848750208,92.15384615384616,1.6251232694863522,-1.3253432489013095,353.38461538461536,67.84238898793107,0.42179211319452825,False,False,False,False,False,False,False
2024-10-11,60.0,84.0,12.9,81.0,408.0,81.0,2024-10-11,56.083333333333336,2.678477631835313,1.4622734273061428,8.892307692307693,4.288446015839448,0.9345325306392637,84.84615384615384,45.91631183259053,-0.0837644334365704,79.16666666666667,10.886466438434123,0.443976322406092,91.3076923076923,3.497251668205993,-2.9473693304376654,360.46153846153845,68.4137113262824,0.6948674559071722,False,False,False,False,True,False,True
2024-10-11,60.0,84.0,12.9,93.0,118.0,81.0,2024-10-11,56.583333333333336,2.8109633849473794,1.2154788941623385,9.423076923076923,4.327461504961435,0.8034555761932912,81.38461538461539,44.22016595313814,-0.008697737250081307,80.58333333333333,10.246581100173117,0.33344455416538366,91.15384615384616,3.362691229906885,0.5490108130460021,357.0,79.48060560077957,-3.0070228855636176,False,False,False,False,False,True,True
2024-10-11,60.0,84.0,12.9,92.0,377.0,66.0,2024-10-11,57.083333333333336,2.8431203515386065,1.0258681680809807,9.953846153846154,4.29565970576026,0.685844328451624,78.6923076923077,43.99125787279525,-0.2885188627478819,82.0,9.332251019497352,0.2143105662097506,91.15384615384616,3.362691229906885,0.25162995597941656,361.6923076923077,78.6547144331737,0.19461887844876713,False,False,False,False,False,False,False
2024-10-11,50.0,90.0,6.3,81.0,408.0,81.0,2024-10-11,56.583333333333336,3.502163833282389,-1.8797902230527956,9.53076923076923,4.368902344102887,-0.7394922056635347,79.61538461538461,43.89673196176542,0.031542561888693754,82.25,9.516731677323998,0.8143552075200692,90.3076923076923,4.366245820393414,-2.131738040084434,363.61538461538464,79.51995395448287,0.5581569552972964,False,False,False,False,True,False,True
2024-10-11,50.0,90.0,6.3,93.0,118.0,81.0,2024-10-11,56.083333333333336,3.9876703915337375,-1.5255356476425235,9.107692307692307,4.397056124738753,-0.6385391107235694,76.15384615384616,41.65102270422292,0.11635137702543129,82.5,9.690670302362529,0.7739402710018464,90.38461538461539,4.407162003271187,0.5934396360840289,347.61538461538464,104.66815693859853,-2.193746324873991,False,False,False,False,False,True,True
2024-10-11,50.0,90.0,6.3,92.0,377.0,66.0,2024-10-11,55.5,4.3379928328872905,-1.2678674704815724,8.553846153846154,4.2486498609588494,-0.5304852665212327,75.92307692307692,41.70224122366715,-0.2379506863876972,84.5,8.361165642964531,0.6578030187247819,90.38461538461539,4.407162003271187,0.3665362458166059,347.15384615384613,104.5122370457532,0.2855756865398247,False,False,False,False,False,False,False
2024-10-13,62.0,73.0,11.4,93.0,123.0,58.0,2024-10-13,55.916666666666664,4.718596350097261,1.2892252021531667,8.392307692307693,4.081556389920709,0.7368983839399403,70.6923076923077,39.07980001523511,-0.3247792385672303,85.08333333333333,7.1026030226226995,-1.701254215510337,90.46153846153847,4.4462603128057125,0.5709205849127835,331.53846153846155,121.68991699165518,-1.7136872691988274,False,False,False,False,False,False,False
2024-10-13,62.0,73.0,11.4,93.0,411.0,15.0,2024-10-13,56.25,5.011350752405586,1.1473952401435565,8.246153846153847,3.9220775499334932,0.8041264135380579,63.07692307692308,39.580006607843345,-1.2146769846015122,84.83333333333333,7.493431467059309,-1.579160813754283,90.3076923076923,4.308607961291321,0.6248671767066014,331.7692307692308,121.84973932823576,0.6502333912864546,False,False,False,False,False,False,False
2024-10-15,71.0,45.0,5.6,97.0,69.0,17.0,2024-10-15,57.416666666666664,6.584531920042629,2.062915556986987,8.146153846153847,3.9754696545639714,-0.6404661756707861,55.0,37.19542982679458,-1.0216308879061757,82.25,13.639014893779073,-2.73113566412998,90.84615384615384,4.687681620413159,1.312769648657107,308.84615384615387,141.16883872031065,-1.6990021028744642,True,False,False,True,False,False,True
2024-10-15,71.0,45.0,5.6,85.0,389.0,58.0,2024-10-15,58.333333333333336,7.655459529385565,1.6545925973542837,7.964285714285714,3.8796524711246114,-0.6094065723367148,50.07692307692308,31.36734378952506,0.2525899858222227,78.33333333333333,16.934812629252203,-1.9683319835352227,90.46153846153847,4.960097186806371,-1.1010950503280272,307.38461538461536,140.15142909340287,0.5823371559129281,False,False,False,False,False,False,False
2024-10-16,51.0,81.0,15.1,92.0,139.0,17.0,2024-10-16,57.76923076923077,7.606508683947849,-0.8899261212329902,9.042857142857143,3.5828038624076988,1.6906152526787679,47.714285714285715,31.40658571659177,-0.9779568524718585,78.53846153846153,16.230708469931262,0.15165933551814278,90.57142857142857,4.783212401631483,0.298663598564882,295.35714285714283,141.9743244083551,-1.101305771369047,False,False,False,False,False,False,False
2024-10-17,55.0,113.0,12.3,87.0,358.0,127.0,2024-10-17,58.0,7.461009761866443,-0.4020903464478944,9.471428571428572,3.588320492381354,0.7882716815783295,56.785714285714285,34.730121201650284,2.0217115081921833,79.84615384615384,18.306857339287546,1.8110069652804985,90.14285714285714,4.8175503327719955,-0.6523766075628635,291.7857142857143,139.53062998244067,0.47455018100770063,False,False,True,False,False,False,True
2024-10-17,55.0,113.0,12.3,90.0,338.0,127.0,2024-10-17,57.785714285714285,7.2130071764467445,-0.386207058660737,10.028571428571428,3.3550028250426203,0.6770273200588787,65.85714285714286,35.33761809668633,1.730248399186549,82.21428571428571,19.69450751792556,1.5631624328607217,89.92857142857143,4.746890248675167,0.015047445314014737,286.7857142857143,136.26172698802228,0.3758523163205438,False,False,False,False,False,False,False
2024-10-17,54.0,83.0,12.7,87.0,358.0,127.0,2024-10-17,57.92857142857143,7.108654375686494,-0.5526462845075433,10.285714285714286,3.4157682192257326,0.7068060709438212,71.57142857142857,38.39013151582316,1.4438234316995133,82.0,19.666449368638737,0.050848019449543244,89.71428571428571,4.810702354423677,-0.5642181773706679,285.07142857142856,135.1178769050962,0.5397403592997161,False,False,False,False,False,False,False
2024-10-17,54.0,83.0,12.7,90.0,338.0,127.0,2024-10-17,57.5,7.15487999146788,-0.4891766185000606,10.271428571428572,3.404392766689842,0.7133640549156656,74.85714285714286,41.12992012720582,1.2677597472008386,81.92857142857143,19.66044167949864,0.05449666843170799,90.35714285714286,4.106414173294959,-0.08697195218773858,280.07142857142856,131.4648032953862,0.4406393953095769,False,False,False,False,False,False,False
2024-10-19,77.0,45.0,14.3,85.0,344.0,127.0,2024-10-19,58.714285714285715,8.85288802445993,2.065508366895876,10.37142857142857,3.5065715387032905,1.1203454386172864,78.14285714285714,43.431390885921616,1.1249269678116622,79.14285714285714,21.971510024284935,-1.5539604289882356,89.78571428571429,4.263955755084596,-1.1223649025925093,296.2142857142857,123.67773170090638,0.3863728225649863,True,False,False,False,False,False,True
2024-10-21,,,5.2,,,,2024-10-21,58.61538461538461,9.206324470515359,,9.821428571428571,3.6790840355527825,-1.25613563777545,79.07692307692308,45.05822444064558,,78.76923076923077,22.822334989193703,,89.61538461538461,4.388212649406436,,290.0,126.4324589125227,,False,False,False,False,False,False,False
2024-10-22,52.0,109.0,4.8,87.0,526.0,90.0,2024-10-22,58.76923076923077,9.06599733577654,-0.7466614558243695,9.714285714285714,3.809069569988319,-1.290153835205689,79.76923076923077,45.15926233187358,0.22654863482011112,80.23076923076923,24.170070494152643,1.1902832793222835,90.07692307692308,3.662001694463944,-0.8402298342938069,299.0769230769231,139.20097074521544,1.6301831496450006,False,False,False,False,False,False,False
2024-10-22,52.0,109.0,4.8,89.0,453.0,127.0,2024-10-22,58.92307692307692,8.920589839070212,-0.7760783813594223,9.607142857142858,3.9316201956238563,-1.2226874972545705,83.3076923076923,47.0272697757812,0.9290845056629038,81.6923076923077,25.35542221887532,1.076996157743477,89.76923076923077,3.5626265159721813,-0.21591675854376316,324.84615384615387,133.78891717543124,0.9578808832558522,False,False,False,False,False,False,False
2024-10-22,53.0,117.0,8.2,87.0,526.0,90.0,2024-10-22,59.15384615384615,8.706761298421586,-0.7067893494406191,9.742857142857142,3.8404154994988775,-0.40174224457183466,85.15384615384616,46.76153361087537,0.10363547710990312,83.76923076923077,27.13593511119479,1.224603799154135,89.38461538461539,3.5716117169158594,-0.6676580696948038,336.3076923076923,144.57661441567052,1.3120538785541453,False,False,False,False,False,False,False
2024-10-22,53.0,117.0,8.2,89.0,453.0,127.0,2024-10-22,58.46153846153846,8.818686453731669,-0.6193142811226023,9.514285714285714,3.8294119136488325,-0.34320823769344927,90.46153846153847,47.33500358194309,0.7719120898598575,87.15384615384616,28.395557615720307,1.0510853229249655,89.07692307692308,3.402487777630285,-0.022607892210168193,361.6923076923077,132.46658988551582,0.6892884642580815,False,False,False,False,False,False,False
2024-10-23,55.0,102.0,10.2,88.0,349.0,22.0,2024-10-23,57.92307692307692,8.798309861004903,-0.33223164099190516,9.428571428571429,3.797251753455502,0.20315444471822808,91.0,46.43633634701745,-1.4859053368113477,89.38461538461539,28.330014888625495,0.4453010231367613,88.6923076923077,3.1985573671218765,-0.21644373160974292,356.9230769230769,131.65704281608689,-0.0601796664546441,False,False,False,False,False,False,False
2024-10-24,55.0,104.0,9.6,85.0,368.0,90.0,2024-10-24,56.69230769230769,7.888648124410732,-0.2145244236551755,9.714285714285714,3.6339969821030493,-0.03144903940442322,96.61538461538461,40.81572095312146,-0.1620793277909425,93.92307692307692,25.177574474326438,0.4002340689012166,87.76923076923077,2.1661735138968194,-1.2783974836111303,379.9230769230769,99.30966849411112,-0.12005957832578931,False,False,False,False,False,False,False
2024-10-26,60.0,68.0,4.1,88.0,397.0,99.0,2024-10-26,55.84615384615385,6.73109889302572,0.6171126319582185,9.607142857142858,3.7836621018662466,-1.4555059909886046,99.76923076923077,39.13258200475629,-0.019657041008366866,95.6923076923077,22.069528825149394,-1.254775664297411,88.0,2.0000000000001004,0.0,380.53846153846155,99.39535148806452,0.165616784035571,False,False,False,False,False,False,False
2024-10-28,54.0,100.0,6.4,83.0,389.0,113.0,2024-10-28,56.07692307692308,6.60128192678686,-0.3146242048071429,8.985714285714286,3.517179189428577,-0.7351670604346936,107.15384615384616,30.265068296211734,0.19316506372746564,97.15384615384616,21.640418025252877,0.13152028037686583,87.3076923076923,2.056883378018704,-2.0942812576188437,399.7692307692308,67.99283521832,-0.15838772915780855,False,False,False,False,True,False,True
2024-10-28,,,13.1,83.0,389.0,113.0,2024-10-28,56.166666666666664,6.886526150697619,,9.042857142857143,3.5810858442902247,1.1329364984678236,106.07692307692308,29.744639680849914,0.23275040469002925,95.83333333333333,22.04884385067644,,87.0,2.380476142847701,-1.6803361008335522,402.15384615384613,66.94132524562833,-0.19649814379354785,False,False,False,False,False,False,False
2024-10-29,52.0,97.0,5.6,88.0,404.0,106.0,2024-10-29,55.916666666666664,6.986458763966607,-0.5606082851110898,8.564285714285713,3.5599496847907512,-0.8326762951032972,104.46153846153847,29.076380404649733,0.052911040406374336,94.5,21.390312165685003,0.11687533966944984,86.84615384615384,2.2303271003060017,0.5173439150193944,407.2307692307692,64.1133811386173,-0.050391496648478,False,False,False,False,False,False,False
2024-10-30,53.0,84.0,6.0,97.0,76.0,101.0,2024-10-30,55.833333333333336,7.017294652672353,-0.40376433847684234,8.085714285714285,3.4083285194803787,-0.6119463760002413,102.46153846153847,28.280191491028347,-0.051680642332359306,94.58333333333333,21.34333335699642,-0.49586131445883425,87.61538461538461,3.5948681370917255,2.610559004316528,385.53846153846155,111.9892966497359,-2.764000407169193,False,False,False,False,False,True,True
2024-10-30,53.0,84.0,6.0,88.0,419.0,109.0,2024-10-30,55.75,7.046920668567985,-0.39024137340811466,7.607142857142857,3.1728328244438204,-0.5065324730509808,101.07692307692308,27.405782657624,0.28910237748210427,94.66666666666667,21.295895179943688,-0.5008789992877339,87.46153846153847,3.526456782082809,0.15269194314172335,391.7692307692308,111.37560613090113,0.24449491389312455,False,False,False,False,False,False,False
2024-11-01,50.0,103.0,4.5,90.0,370.0,101.0,2024-11-01,53.5,2.467976720090544,-1.4181657272162576,6.907142857142857,2.61459344853056,-0.92065665447747,99.07692307692308,26.28200125073414,0.07317087099762626,99.5,14.49451306843061,0.24147068504309277,87.84615384615384,3.508232077228176,0.613940613514912,393.7692307692308,110.67757514973673,-0.21476103661535012,False,False,False,False,False,False,False
2024-11-02,60.0,81.0,20.5,90.0,513.0,78.0,2024-11-02,54.0,2.9720924166878007,2.0187797547313826,8.0,4.420233199556507,2.8279050981414637,97.57142857142857,25.87161880015745,-0.756482565803322,98.07692307692308,14.795616121346672,-1.154188033594965,88.0,3.4194016570604973,0.5848976518655923,402.2857142857143,111.00757324922156,0.9973579502159066,True,True,False,False,False,False,True
2024-11-03,75.0,44.0,7.2,88.0,124.0,20.0,2024-11-03,55.76923076923077,6.4698511852262985,2.9723665475771823,8.17142857142857,4.3322455664876225,-0.22423211161969253,92.57142857142857,33.17949850252595,-2.1872370544088757,93.07692307692308,20.62951582264889,-2.37896630724809,88.07142857142857,3.407328881967588,-0.020963216027248426,373.57142857142856,127.3364497250156,-1.959937073087719,True,False,False,True,False,False,True
2024-11-05,55.0,76.0,5.9,93.0,472.0,126.0,2024-11-05,56.0,6.377042156569646,-0.15681251204679544,8.25,4.276006404255118,-0.54957822272237,92.5,33.100662321981524,1.0120643410133001,90.53846153846153,20.53702098088301,-0.7079148213362948,88.35714285714286,3.6502295577369113,1.271935660324783,374.92857142857144,128.3453659741284,0.7563298279970312,False,False,False,False,False,False,False
2024-11-05,55.0,76.0,5.9,87.0,345.0,127.0,2024-11-05,56.15384615384615,6.322527894312428,-0.1824975979756644,8.085714285714285,4.32201113138088,-0.5057169496497689,95.14285714285714,34.33960965428687,0.9277083571381219,87.38461538461539,19.242047974589628,-0.5916529986646697,88.35714285714286,3.6502295577369113,-0.3717965776333995,362.0,120.8546488714694,-0.14066484126795767,False,False,False,False,False,False,False
2024-11-05,53.0,94.0,5.1,93.0,472.0,126.0,2024-11-05,56.15384615384615,6.322527894312428,-0.49882676780014945,7.864285714285714,4.394508311142819,-0.6290318548895507,95.07142857142857,34.26921535254523,0.9025176418658303,85.61538461538461,17.24595827790024,0.4861785729448167,88.64285714285714,3.855209120480723,1.1301962412351707,363.35714285714283,122.05585552578735,0.8901077025338096,False,False,False,False,False,False,False
2024-11-05,53.0,94.0,5.1,87.0,345.0,127.0,2024-11-05,56.0,6.377042156569646,-0.47043753614038636,7.5,4.397376840449668,-0.5457799245048511,102.57142857142857,27.955223223836125,0.8738464090582657,85.0,16.748134224444193,0.53737329062388,88.57142857142857,3.8772370359532338,-0.40529597671147477,363.07142857142856,122.09672350276192,-0.14800911976167622,False,False,False,False,False,False,False
2024-11-07,53.0,81.0,6.5,90.0,504.0,77.0,2024-11-07,55.84615384615385,6.4271060600936165,-0.442835985518557,7.278571428571428,4.361400369928586,-0.17851409238638094,101.64285714285714,28.613087760827078,-0.8612442442019345,83.23076923076923,15.759409073914336,-0.14155157850821282,88.92857142857143,3.7511902872860183,0.2856236259354752,372.7857142857143,127.79621913958809,1.026746226122419,False,False,False,False,False,False,False
2024-11-08,55.0,80.0,11.1,92.0,453.0,26.0,2024-11-08,55.46153846153846,6.306285021249083,-0.07318706020791987,7.778571428571429,4.370210093775388,0.7600157658688707,96.42857142857143,35.057566473344494,-2.0089406799562304,84.15384615384616,15.131898723371036,-0.27450924895701256,89.21428571428571,3.826598638851159,0.7279870581228851,376.7857142857143,129.47775488858696,0.5886284155905128,False,False,False,False,False,False,False
2024-11-09,59.0,79.0,7.7,92.0,417.0,26.0,2024-11-09,55.84615384615385,6.36194616248509,0.4957360646092303,7.871428571428572,4.352440265384039,-0.03938677178225344,90.21428571428571,39.3430251299214,-1.6321644180190167,82.53846153846153,14.402635086535263,-0.24568153794089878,89.85714285714286,3.438629934170913,0.6231717817502809,378.7857142857143,129.89651417803478,0.2941902325562765,False,False,False,False,False,False,False
2024-11-10,55.0,77.0,12.1,92.0,387.0,57.0,2024-11-10,55.785714285714285,6.116542153217593,-0.1284572665457658,7.8,4.267407788197566,1.0076374730093933,86.21428571428571,39.69339912461434,-0.7359985881423189,82.14285714285714,13.916548770091275,-0.36954975172507576,90.5,2.8487514134064207,0.5265464697765121,378.64285714285717,129.88551594672612,0.06434237717907362,False,False,False,False,False,False,False
2024-11-11,59.0,88.0,11.2,89.0,398.0,69.0,2024-11-11,56.285714285714285,6.069198038881631,0.44722312518012275,8.200000000000001,4.307596152772986,0.6964441172296917,83.57142857142857,39.50601567768224,-0.3688407530213245,81.5,13.37477533959411,0.4859894715956596,90.57142857142857,2.793241450751845,-0.5625824330387174,378.2142857142857,129.80528528496856,0.15242610685903604,False,False,False,False,False,False,False
2024-11-12,78.0,35.0,7.5,86.0,459.0,77.0,2024-11-12,58.07142857142857,8.297027138720178,2.401893002804547,8.307142857142859,4.267130955736723,-0.18915352388183382,81.85714285714286,39.211178042957144,-0.12387138309952586,78.0,18.208197646622285,-2.3615736622881354,89.78571428571429,2.359223191208173,-1.6046444015225214,405.57142857142856,97.5694736984994,0.5475951586422585,True,False,False,True,False,False,True
2024-11-13,56.0,93.0,6.7,87.0,410.0,63.0,2024-11-13,58.285714285714285,8.194074514114268,-0.2789472175017629,8.357142857142858,4.242044914300775,-0.3906471738562457,78.57142857142857,38.685545473360314,-0.4025128347266393,78.64285714285714,18.59117715831539,0.7722557175849004,89.71428571428571,2.431478544443342,-1.1163107815566233,404.92857142857144,97.50381790214408,0.052012615306185214,False,False,False,False,False,False,False
2024-11-15,,,10.7,,,,2024-11-15,58.92307692307692,8.159468308469792,,8.8,4.130561518914646,0.45998588601078294,76.84615384615384,39.70064263511393,,76.76923076923077,17.92183884796166,,89.6923076923077,2.529315302099825,,407.61538461538464,100.9443233186313,,False,False,False,False,False,False,False
2024-11-17,79.0,30.0,9.1,83.0,410.0,61.0,2024-11-17,60.38461538461539,9.887184141928888,1.8827791966007568,7.985714285714286,2.413378462735511,0.4617119658152148,75.53846153846153,39.93873513398446,-0.36401907796250016,72.84615384615384,22.029700231907217,-1.9449267759030437,89.15384615384616,3.1317235362804086,-1.9650030031562649,399.6923076923077,95.89958690855106,0.10748422010953644,False,False,False,False,False,False,False
2024-11-18,58.0,74.0,6.2,87.0,341.0,64.0,2024-11-18,59.07692307692308,8.864362530770213,-0.12148906062729677,7.914285714285714,2.452896919298345,-0.6988820854225246,78.92307692307692,36.56150420515532,-0.4081636477356067,75.15384615384616,20.256053226324536,-0.05696302932037299,89.07692307692308,3.1744169664559547,-0.6542691457580759,416.38461538461536,53.367497070686184,-1.4125566969117385,False,False,False,False,False,False,False
2024-11-19,56.0,94.0,8.8,90.0,366.0,98.0,2024-11-19,59.15384615384615,8.830309109785388,-0.3571614667884265,8.121428571428572,2.391387936687871,0.2837563149671426,76.76923076923077,34.31266492651037,0.6187443987880429,76.53846153846153,20.922935519884174,0.834564463717046,88.84615384615384,2.9677756498247336,0.3887915698460234,408.2307692307692,52.24805234991,-0.8082745161091536,False,False,False,False,False,False,False
2024-11-20,54.0,83.0,1.5,93.0,424.0,114.0,2024-11-20,59.07692307692308,8.87375849026722,-0.5721277046802067,7.807142857142857,2.9334842202285127,-2.1500517417651364,75.76923076923077,32.88655714764988,1.16250445612551,77.07692307692308,20.997863139144812,0.2820799851788229,89.3076923076923,3.1194180916910788,1.183652714633723,414.3076923076923,48.758562693104395,0.19878165304652015,False,False,False,False,False,False,False
2024-11-20,54.0,83.0,1.5,89.0,343.0,99.0,2024-11-20,59.15384615384615,8.820866868267093,-0.5842788731328686,7.55,3.3212022846229394,-1.821629482796428,73.6923076923077,30.19211987529367,0.8382217748281295,76.23076923076923,20.474186374366816,0.33062269950349216,89.0,2.915475947422707,0.0,404.38461538461536,49.163906919504555,-1.2485707347286215,False,False,False,False,False,False,False
2024-11-20,55.0,82.0,5.5,93.0,424.0,114.0,2024-11-20,59.30769230769231,8.721473646357156,-0.49391794120613697,7.578571428571429,3.3001581713675443,-0.629839941189878,72.6923076923077,28.444052147401624,1.4522435865898868,75.3076923076923,19.86783252473126,0.3368413582094163,89.46153846153847,3.0445411426405773,1.1622314735390866,410.46153846153845,45.99205617026912,0.29436521577422503,False,False,False,False,False,False,False
2024-11-20,55.0,82.0,5.5,89.0,343.0,99.0,2024-11-20,59.46153846153846,8.617959779972901,-0.5177024000398026,7.507142857142858,3.3359266468863806,-0.6016747577517162,74.38461538461539,29.361364811427688,0.838359687074359,75.38461538461539,19.89362737804271,0.33253787706339794,89.38461538461539,3.042434922296722,-0.12641696353032988,398.0769230769231,39.99054375403716,-1.3772486669767505,False,False,False,False,False,False,False
2024-11-22,59.0,67.0,0.1,89.0,214.0,101.0,2024-11-22,59.76923076923077,8.516198742727934,-0.09032560094814841,6.721428571428571,3.7001410724516957,-1.7895070598054912,80.15384615384616,26.267363000011237,0.7936142598762168,74.38461538461539,19.9688860544701,-0.3698060755353109,89.15384615384616,2.939562151243958,-0.05233641812303785,379.6923076923077,61.68790348113173,-2.685977287961933,False,False,False,False,False,True,True
2024-11-22,,,5.4,89.0,214.0,101.0,2024-11-22,59.833333333333336,8.89160312095664,,6.557142857142857,3.7044078288759454,-0.3123691857367596,85.92307692307692,21.112640520398912,0.7141183056830738,74.0,20.806467525966323,,88.92307692307692,2.8125178062114964,0.02735025419330473,364.0769230769231,75.5848987766533,-1.9855411002188035,False,False,False,False,False,False,False
2024-11-29,,,5.2,,,,2024-11-29,60.27272727272727,9.187936755234093,,6.064285714285715,3.3525207835889166,-0.25780174682779616,88.33333333333333,20.096735751827662,,73.72727272727273,21.799499577242184,,88.66666666666667,2.7743413086658952,,362.1666666666667,78.6174088208011,,False,False,False,False,False,False,False
2024-11-30,55.0,86.0,4.5,94.0,420.0,127.0,2024-11-30,59.90909090909091,9.321529332191625,-0.5266400752650647,5.585714285714286,3.025241793987376,-0.35888512709037923,93.16666666666667,21.916508237703685,1.543737394952757,73.54545454545455,21.676547863364398,0.5745631422978988,89.08333333333333,3.1754264805430026,1.5483484491903319,364.0,79.77696181457175,0.7019570403064818,False,False,False,False,False,False,False
2024-12-03,,,8.2,,,,2024-12-03,58.1,7.51960400848636,,5.635714285714285,3.0648395974735454,0.8366786034739125,94.63636363636364,22.35742707590803,,77.4,18.45234101378166,,89.36363636363636,3.170890325215609,,355.3636363636364,77.56451859874178,,False,False,False,False,False,False,False
